job_id,title,category,skills,responsibilities,keywords_raw,experience_level,years_required,source,skills_list,keywords_list,skills_clean,job_text,skills_raw,location,industry,Category
ACC002,Accounts Executive,ACCOUNTANT,"Bookkeeping, Accounts Payable, Accounts Receivable, Tally, Excel, Bank Reconciliation, TDS, GST, Invoicing, Communication",Maintain ledgers; Process invoices; Reconcile accounts; Handle vendor payments; Prepare monthly reports,accounts executive bookkeeping accounts payable receivable tally excel bank reconciliation tds gst invoicing communication,Junior,2,Indeed,"['Bookkeeping', 'Accounts Payable', 'Accounts Receivable', 'Tally', 'Excel', 'Bank Reconciliation', 'TDS', 'GST', 'Invoicing', 'Communication']","['accounts executive', 'bookkeeping', 'accounts payable', 'accounts receivable', 'tally', 'excel', 'bank reconciliation', 'tds', 'gst', 'invoicing', 'communication']",bookkeeping accounts payable accounts receivable tally excel bank reconciliation tds gst invoicing communication,ACCOUNTANT Accounts Executive bookkeeping accounts payable accounts receivable tally excel bank reconciliation tds gst invoicing communication junior 2 years,"Bookkeeping, Accounts Payable, Accounts Receivable, Tally, Excel, Bank Reconciliation, TDS, GST, Invoicing, Communication",,,INFORMATION-TECHNOLOGY
BNK002,Credit Analyst,BANKING,"Credit Assessment, Financial Modeling, Risk Analysis, Excel, Bloomberg, Loan Structuring, Regulatory Compliance, Report Writing, Communication",Assess creditworthiness; Analyze financial statements; Prepare credit reports; Monitor loan portfolios; Ensure compliance,credit analyst credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing,Mid,3,Naukri,"['Credit Assessment', 'Financial Modeling', 'Risk Analysis', 'Excel', 'Bloomberg', 'Loan Structuring', 'Regulatory Compliance', 'Report Writing', 'Communication']","['credit analyst', 'credit assessment', 'financial modeling', 'risk analysis', 'excel', 'bloomberg', 'loan structuring', 'regulatory compliance', 'report writing']",credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing communication,BANKING Credit Analyst credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing communication mid 3 years,"Credit Assessment, Financial Modeling, Risk Analysis, Excel, Bloomberg, Loan Structuring, Regulatory Compliance, Report Writing, Communication",,,ADVOCATE
DM003,Content Strategist,DIGITAL-MEDIA,"Content Strategy, SEO, Editorial Planning, Analytics, Copywriting, CMS",Develop content strategy aligned to business goals; Create editorial calendars; Oversee content production; Measure content performance; Drive SEO improvements,content strategy SEO editorial analytics copywriting CMS,Mid,3,LinkedIn,"['Content Strategy', 'SEO', 'Editorial Planning', 'Analytics', 'Copywriting', 'CMS']","['content', 'strategy', 'SEO', 'editorial', 'analytics', 'copywriting', 'CMS']",content strategy seo editorial planning analytics copywriting cms,DIGITAL-MEDIA Content Strategist content strategy seo editorial planning analytics copywriting cms mid 3 years,"Content Strategy, SEO, Editorial Planning, Analytics, Copywriting, CMS",,,TEACHER
DES004,Product Designer,DESIGNER,"Figma, User Research, Prototyping, Usability Testing, Design Systems, Accessibility",Own end-to-end product design; Conduct usability studies; Build and maintain design system; Partner with engineering; Define interaction patterns,product design figma ux research usability design system interaction,Senior,6,LinkedIn,"['Figma', 'User Research', 'Prototyping', 'Usability Testing', 'Design Systems', 'Accessibility']","['product', 'design', 'figma', 'ux', 'research', 'usability', 'design', 'system', 'interaction']",figma user research prototyping usability testing design systems accessibility,DESIGNER Product Designer figma user research prototyping usability testing design systems accessibility senior 6 years,"Figma, User Research, Prototyping, Usability Testing, Design Systems, Accessibility",,,TEACHER
AVI003,Air Traffic Controller,AVIATION,"ATC Operations, Radar Systems, Communication, Decision Making, ICAO Standards, Emergency Procedures",Direct aircraft movements in controlled airspace; Coordinate with pilots and other controllers; Apply ICAO separation standards; Handle emergency situations; Maintain logs,air traffic control ATC radar ICAO communication airspace safety,Mid,3,LinkedIn,"['ATC Operations', 'Radar Systems', 'Communication', 'Decision Making', 'ICAO Standards', 'Emergency Procedures']","['air', 'traffic', 'control', 'ATC', 'radar', 'ICAO', 'communication', 'airspace', 'safety']",atc operations radar systems communication decision making icao standards emergency procedures,AVIATION Air Traffic Controller atc operations radar systems communication decision making icao standards emergency procedures mid 3 years,"ATC Operations, Radar Systems, Communication, Decision Making, ICAO Standards, Emergency Procedures",,,INFORMATION-TECHNOLOGY
BNK004,Branch Manager,BANKING,"Team Leadership, Retail Banking, Sales Targets, Customer Service, Regulatory Compliance, P&L",Manage day-to-day branch operations; Drive sales performance; Lead branch team; Ensure regulatory compliance; Handle escalated customer issues,branch manager retail banking leadership sales compliance customer service,Mid,5,Indeed,"['Team Leadership', 'Retail Banking', 'Sales Targets', 'Customer Service', 'Regulatory Compliance', 'P&L']","['branch', 'manager', 'retail', 'banking', 'leadership', 'sales', 'compliance', 'customer', 'service']",team leadership retail banking sales targets customer service regulatory compliance p&l,BANKING Branch Manager team leadership retail banking sales targets customer service regulatory compliance p&l mid 5 years,"Team Leadership, Retail Banking, Sales Targets, Customer Service, Regulatory Compliance, P&L",,,HR
ACC001,Chartered Accountant,ACCOUNTANT,"Financial Reporting, Taxation, Auditing, GAAP, Tally, SAP, Excel, GST, Compliance, Financial Analysis",Prepare financial statements; Conduct audits; Manage tax filings; Ensure compliance; Advise on financial matters,chartered accountant financial reporting taxation auditing gaap tally sap excel gst compliance financial analysis,Senior,6,Naukri,"['Financial Reporting', 'Taxation', 'Auditing', 'GAAP', 'Tally', 'SAP', 'Excel', 'GST', 'Compliance', 'Financial Analysis']","['chartered accountant', 'financial reporting', 'taxation', 'auditing', 'gaap', 'tally', 'sap', 'excel', 'gst', 'compliance', 'financial analysis']",financial reporting taxation auditing gaap tally sap excel gst compliance financial analysis,ACCOUNTANT Chartered Accountant financial reporting taxation auditing gaap tally sap excel gst compliance financial analysis senior 6 years,"Financial Reporting, Taxation, Auditing, GAAP, Tally, SAP, Excel, GST, Compliance, Financial Analysis",,,HR
SAL003,Account Manager,SALES,"Account Management, CRM, Upselling, Contract Renewal, Relationship Building, Forecasting",Manage existing client portfolio; Drive upsell and cross-sell opportunities; Negotiate contract renewals; Build long-term client relationships; Report on revenue forecasts,account management crm upsell client retention sales forecasting,Mid,3,LinkedIn,"['Account Management', 'CRM', 'Upselling', 'Contract Renewal', 'Relationship Building', 'Forecasting']","['account', 'management', 'crm', 'upsell', 'client', 'retention', 'sales', 'forecasting']",account management crm upselling contract renewal relationship building forecasting,SALES Account Manager account management crm upselling contract renewal relationship building forecasting mid 3 years,"Account Management, CRM, Upselling, Contract Renewal, Relationship Building, Forecasting",,,INFORMATION-TECHNOLOGY
HC005,Healthcare Administrator,HEALTHCARE,"Hospital Management, Budgeting, Regulatory Compliance, EHR Systems, Staff Management, Policy Development",Oversee daily hospital or clinic operations; Manage budgets and resources; Ensure regulatory compliance; Lead HR activities for clinical staff,healthcare administration hospital management compliance budgeting EHR,Senior,8,LinkedIn,"['Hospital Management', 'Budgeting', 'Regulatory Compliance', 'EHR Systems', 'Staff Management', 'Policy Development']","['healthcare', 'administration', 'hospital', 'management', 'compliance', 'budgeting', 'EHR']",hospital management budgeting regulatory compliance ehr systems staff management policy development,HEALTHCARE Healthcare Administrator hospital management budgeting regulatory compliance ehr systems staff management policy development senior 8 years,"Hospital Management, Budgeting, Regulatory Compliance, EHR Systems, Staff Management, Policy Development",,,TEACHER
DM004,Video Producer,DIGITAL-MEDIA,"Video Production, Adobe Premiere, After Effects, Scriptwriting, Directing, Colour Grading",Plan and produce video content end-to-end; Write scripts and briefs; Direct video shoots; Edit and grade footage; Deliver across social and digital channels,video production premiere after effects scriptwriting directing editing,Mid,4,Indeed,"['Video Production', 'Adobe Premiere', 'After Effects', 'Scriptwriting', 'Directing', 'Colour Grading']","['video', 'production', 'premiere', 'after', 'effects', 'scriptwriting', 'directing', 'editing']",video production adobe premiere after effects scriptwriting directing colour grading,DIGITAL-MEDIA Video Producer video production adobe premiere after effects scriptwriting directing colour grading mid 4 years,"Video Production, Adobe Premiere, After Effects, Scriptwriting, Directing, Colour Grading",,,INFORMATION-TECHNOLOGY
HC005,Healthcare Administrator,HEALTHCARE,"Hospital Management, Budgeting, Regulatory Compliance, EHR Systems, Staff Management, Policy Development",Oversee daily hospital or clinic operations; Manage budgets and resources; Ensure regulatory compliance; Lead HR activities for clinical staff,healthcare administration hospital management compliance budgeting EHR,Senior,8,LinkedIn,"['Hospital Management', 'Budgeting', 'Regulatory Compliance', 'EHR Systems', 'Staff Management', 'Policy Development']","['healthcare', 'administration', 'hospital', 'management', 'compliance', 'budgeting', 'EHR']",hospital management budgeting regulatory compliance ehr systems staff management policy development,HEALTHCARE Healthcare Administrator hospital management budgeting regulatory compliance ehr systems staff management policy development senior 8 years,"Hospital Management, Budgeting, Regulatory Compliance, EHR Systems, Staff Management, Policy Development",,,HR
CON001,Management Consultant,CONSULTANT,"Business Analysis, Strategy, Problem Solving, Data Analysis, Excel, PowerPoint, Stakeholder Management, Project Management, Consulting Frameworks",Advise clients on business strategy; Conduct research; Develop recommendations; Present findings; Manage project timelines,management consultant business analysis strategy problem solving data analysis excel powerpoint stakeholder project management,Mid,4,LinkedIn,"['Business Analysis', 'Strategy', 'Problem Solving', 'Data Analysis', 'Excel', 'PowerPoint', 'Stakeholder Management', 'Project Management', 'Consulting Frameworks']","['management consultant', 'business analysis', 'strategy', 'problem solving', 'data analysis', 'excel', 'powerpoint', 'stakeholder', 'project management']",business analysis strategy problem solving data analysis excel powerpoint stakeholder management project management consulting frameworks,CONSULTANT Management Consultant business analysis strategy problem solving data analysis excel powerpoint stakeholder management project management consulting frameworks mid 4 years,"Business Analysis, Strategy, Problem Solving, Data Analysis, Excel, PowerPoint, Stakeholder Management, Project Management, Consulting Frameworks",,,INFORMATION-TECHNOLOGY
AUTO002,Service Technician,AUTOMOBILE,"Vehicle Diagnostics, Engine Repair, Transmission, Electrical Systems, OBD Tools, Customer Service, Documentation, Safety Protocols",Diagnose vehicle faults; Perform repairs; Service vehicles; Advise customers; Maintain service records,service technician vehicle diagnostics engine repair transmission electrical systems obd tools customer service documentation safety,Junior,2,Naukri,"['Vehicle Diagnostics', 'Engine Repair', 'Transmission', 'Electrical Systems', 'OBD Tools', 'Customer Service', 'Documentation', 'Safety Protocols']","['service technician', 'vehicle diagnostics', 'engine repair', 'transmission', 'electrical systems', 'obd tools', 'customer service', 'documentation', 'safety']",vehicle diagnostics engine repair transmission electrical systems obd tools customer service documentation safety protocols,AUTOMOBILE Service Technician vehicle diagnostics engine repair transmission electrical systems obd tools customer service documentation safety protocols junior 2 years,"Vehicle Diagnostics, Engine Repair, Transmission, Electrical Systems, OBD Tools, Customer Service, Documentation, Safety Protocols",,,DESIGNER
DES002,Graphic Designer,DESIGNER,"Adobe Creative Suite, Typography, Branding, Print Design, Logo Design, Illustration, InDesign, Corel Draw",Create visual content; Develop brand identities; Design print and digital materials; Present design concepts to clients,graphic design branding typography logo print digital creative suite illustrator,Junior,1,Indeed,"['Adobe Creative Suite', 'Typography', 'Branding', 'Print Design', 'Logo Design', 'Illustration', 'InDesign', 'Corel Draw']","['graphic design', 'branding', 'typography', 'logo', 'print', 'digital', 'creative suite', 'illustrator']",adobe creative suite typography branding print design logo design illustration indesign corel draw,DESIGNER Graphic Designer adobe creative suite typography branding print design logo design illustration indesign corel draw junior 1 year,"Adobe Creative Suite, Typography, Branding, Print Design, Logo Design, Illustration, InDesign, Corel Draw",,,DESIGNER
PR002,PR Executive,PUBLIC-RELATIONS,"Media Monitoring, Press Release Writing, Social Media, Event Coordination, Research, Communication, MS Office, Networking",Monitor media coverage; Draft press materials; Assist in events; Support senior PR team; Maintain media contacts,pr executive media monitoring press release writing social media event coordination research communication ms office networking,Junior,1,Indeed,"['Media Monitoring', 'Press Release Writing', 'Social Media', 'Event Coordination', 'Research', 'Communication', 'MS Office', 'Networking']","['pr executive', 'media monitoring', 'press release writing', 'social media', 'event coordination', 'research', 'communication', 'ms office', 'networking']",media monitoring press release writing social media event coordination research communication ms office networking,PUBLIC-RELATIONS PR Executive media monitoring press release writing social media event coordination research communication ms office networking junior 1 year,"Media Monitoring, Press Release Writing, Social Media, Event Coordination, Research, Communication, MS Office, Networking",,,HR
BNK004,Branch Manager,BANKING,"Team Leadership, Retail Banking, Sales Targets, Customer Service, Regulatory Compliance, P&L",Manage day-to-day branch operations; Drive sales performance; Lead branch team; Ensure regulatory compliance; Handle escalated customer issues,branch manager retail banking leadership sales compliance customer service,Mid,5,Indeed,"['Team Leadership', 'Retail Banking', 'Sales Targets', 'Customer Service', 'Regulatory Compliance', 'P&L']","['branch', 'manager', 'retail', 'banking', 'leadership', 'sales', 'compliance', 'customer', 'service']",team leadership retail banking sales targets customer service regulatory compliance p&l,BANKING Branch Manager team leadership retail banking sales targets customer service regulatory compliance p&l mid 5 years,"Team Leadership, Retail Banking, Sales Targets, Customer Service, Regulatory Compliance, P&L",,,TEACHER
SAL005,VP of Sales,SALES,"Sales Strategy, Revenue Growth, Team Leadership, CRM, Enterprise Sales, Forecasting, P&L",Define and execute sales strategy; Lead regional and global sales teams; Manage key enterprise accounts; Own revenue targets; Report to C-suite,VP sales revenue growth leadership enterprise strategy forecasting P&L,Senior,10,LinkedIn,"['Sales Strategy', 'Revenue Growth', 'Team Leadership', 'CRM', 'Enterprise Sales', 'Forecasting', 'P&L']","['VP', 'sales', 'revenue', 'growth', 'leadership', 'enterprise', 'strategy', 'forecasting', 'P&L']",sales strategy revenue growth team leadership crm enterprise sales forecasting p&l,SALES VP of Sales sales strategy revenue growth team leadership crm enterprise sales forecasting p&l senior 10 years,"Sales Strategy, Revenue Growth, Team Leadership, CRM, Enterprise Sales, Forecasting, P&L",,,HR
HC006,Medical Laboratory Technician,HEALTHCARE,"Laboratory Techniques, PCR, Microscopy, Blood Analysis, Quality Control, LIMS",Perform diagnostic laboratory tests; Analyse specimens; Maintain equipment; Ensure quality control; Report results to clinicians,laboratory medical testing PCR blood analysis quality control diagnostics,Junior,2,LinkedIn,"['Laboratory Techniques', 'PCR', 'Microscopy', 'Blood Analysis', 'Quality Control', 'LIMS']","['laboratory', 'medical', 'testing', 'PCR', 'blood', 'analysis', 'quality', 'control', 'diagnostics']",laboratory techniques pcr microscopy blood analysis quality control lims,HEALTHCARE Medical Laboratory Technician laboratory techniques pcr microscopy blood analysis quality control lims junior 2 years,"Laboratory Techniques, PCR, Microscopy, Blood Analysis, Quality Control, LIMS",,,DESIGNER
ART003,Museum Curator,ARTS,"Art History, Collection Management, Exhibition Planning, Grant Writing, Research, Stakeholder Engagement",Manage and develop museum collections; Plan and execute exhibitions; Write grant applications; Engage community stakeholders; Conduct and publish research,curator museum collection exhibition art history research grants,Mid,4,LinkedIn,"['Art History', 'Collection Management', 'Exhibition Planning', 'Grant Writing', 'Research', 'Stakeholder Engagement']","['curator', 'museum', 'collection', 'exhibition', 'art', 'history', 'research', 'grants']",art history collection management exhibition planning grant writing research stakeholder engagement,ARTS Museum Curator art history collection management exhibition planning grant writing research stakeholder engagement mid 4 years,"Art History, Collection Management, Exhibition Planning, Grant Writing, Research, Stakeholder Engagement",,,TEACHER
AGR003,Agricultural Extension Officer,AGRICULTURE,"Crop Science, Soil Management, Farmer Training, Data Collection, Report Writing, Community Outreach",Advise farmers on best practices; Conduct field visits; Collect agricultural data; Deliver training workshops; Prepare technical reports,agricultural extension crop management soil farmer training community outreach,Junior,2,Indeed,"['Crop Science', 'Soil Management', 'Farmer Training', 'Data Collection', 'Report Writing', 'Community Outreach']","['agricultural', 'extension', 'crop', 'management', 'soil', 'farmer', 'training', 'community', 'outreach']",crop science soil management farmer training data collection report writing community outreach,AGRICULTURE Agricultural Extension Officer crop science soil management farmer training data collection report writing community outreach junior 2 years,"Crop Science, Soil Management, Farmer Training, Data Collection, Report Writing, Community Outreach",,,HR
PR002,PR Executive,PUBLIC-RELATIONS,"Media Monitoring, Press Release Writing, Social Media, Event Coordination, Research, Communication, MS Office, Networking",Monitor media coverage; Draft press materials; Assist in events; Support senior PR team; Maintain media contacts,pr executive media monitoring press release writing social media event coordination research communication ms office networking,Junior,1,Indeed,"['Media Monitoring', 'Press Release Writing', 'Social Media', 'Event Coordination', 'Research', 'Communication', 'MS Office', 'Networking']","['pr executive', 'media monitoring', 'press release writing', 'social media', 'event coordination', 'research', 'communication', 'ms office', 'networking']",media monitoring press release writing social media event coordination research communication ms office networking,PUBLIC-RELATIONS PR Executive media monitoring press release writing social media event coordination research communication ms office networking junior 1 year,"Media Monitoring, Press Release Writing, Social Media, Event Coordination, Research, Communication, MS Office, Networking",,,DESIGNER
FIN004,Junior Accountant,FINANCE,"Bookkeeping, IFRS, SAP, Excel, Accounts Payable, Accounts Receivable, Bank Reconciliation",Process financial transactions; Reconcile accounts; Prepare journal entries; Support month-end close; Assist in audit preparation,junior accountant bookkeeping IFRS SAP excel accounts payable reconciliation,Junior,1,Indeed,"['Bookkeeping', 'IFRS', 'SAP', 'Excel', 'Accounts Payable', 'Accounts Receivable', 'Bank Reconciliation']","['junior', 'accountant', 'bookkeeping', 'IFRS', 'SAP', 'excel', 'accounts', 'payable', 'reconciliation']",bookkeeping ifrs sap excel accounts payable accounts receivable bank reconciliation,FINANCE Junior Accountant bookkeeping ifrs sap excel accounts payable accounts receivable bank reconciliation junior 1 year,"Bookkeeping, IFRS, SAP, Excel, Accounts Payable, Accounts Receivable, Bank Reconciliation",,,ADVOCATE
IT003,DevOps Engineer,INFORMATION-TECHNOLOGY,"Docker, Kubernetes, CI/CD, Terraform, AWS, Linux, Python, Monitoring",Manage cloud infrastructure; Build and maintain CI/CD pipelines; Automate deployments; Monitor system health; Implement security best practices,devops docker kubernetes aws terraform cicd linux automation infrastructure,Mid,4,LinkedIn,"['Docker', 'Kubernetes', 'CI/CD', 'Terraform', 'AWS', 'Linux', 'Python', 'Monitoring']","['devops', 'docker', 'kubernetes', 'aws', 'terraform', 'cicd', 'linux', 'automation', 'infrastructure']",docker kubernetes ci/cd terraform aws linux python monitoring,INFORMATION-TECHNOLOGY DevOps Engineer docker kubernetes ci/cd terraform aws linux python monitoring mid 4 years,"Docker, Kubernetes, CI/CD, Terraform, AWS, Linux, Python, Monitoring",,,TEACHER
SAL002,Sales Manager,SALES,"Sales Strategy, Team Leadership, Forecasting, CRM, P&L Management, Territory Management, Coaching, Negotiation, Market Analysis",Lead sales team; Develop sales strategies; Monitor targets; Train sales reps; Manage key accounts; Report to leadership,sales manager strategy team leadership forecasting crm pl management territory coaching negotiation market analysis,Senior,7,LinkedIn,"['Sales Strategy', 'Team Leadership', 'Forecasting', 'CRM', 'P&L Management', 'Territory Management', 'Coaching', 'Negotiation', 'Market Analysis']","['sales manager', 'strategy', 'team leadership', 'forecasting', 'crm', 'pl management', 'territory', 'coaching', 'negotiation', 'market analysis']",sales strategy team leadership forecasting crm pl management territory management coaching negotiation market analysis,SALES Sales Manager sales strategy team leadership forecasting crm pl management territory management coaching negotiation market analysis senior 7 years,"Sales Strategy, Team Leadership, Forecasting, CRM, P&L Management, Territory Management, Coaching, Negotiation, Market Analysis",,,HR
FIN002,Investment Banker,FINANCE,"M&A, DCF Valuation, Pitch Books, Financial Modeling, Capital Markets, Excel, Bloomberg, Due Diligence, Client Relations, CFA",Execute M&A transactions; Build valuation models; Prepare pitch books; Conduct due diligence; Manage client relationships,investment banker ma dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa,Senior,7,Financial Times Jobs,"['M&A', 'DCF Valuation', 'Pitch Books', 'Financial Modeling', 'Capital Markets', 'Excel', 'Bloomberg', 'Due Diligence', 'Client Relations', 'CFA']","['investment banker', 'ma', 'dcf valuation', 'pitch books', 'financial modeling', 'capital markets', 'excel', 'bloomberg', 'due diligence', 'client relations', 'cfa']",m a dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa,FINANCE Investment Banker m a dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa senior 7 years,"M&A, DCF Valuation, Pitch Books, Financial Modeling, Capital Markets, Excel, Bloomberg, Due Diligence, Client Relations, CFA",,,TEACHER
CHF005,Food and Beverage Director,CHEF,"F&B Operations, P&L Management, Menu Engineering, Team Leadership, Vendor Management, Revenue Optimisation",Oversee all food and beverage operations; Develop menus and pricing; Manage multiple outlets; Drive revenue and control costs; Lead F&B teams,food beverage director operations P&L menu leadership revenue,Senior,10,LinkedIn,"['F&B Operations', 'P&L Management', 'Menu Engineering', 'Team Leadership', 'Vendor Management', 'Revenue Optimisation']","['food', 'beverage', 'director', 'operations', 'P&L', 'menu', 'leadership', 'revenue']",f&b operations p&l management menu engineering team leadership vendor management revenue optimisation,CHEF Food and Beverage Director f&b operations p&l management menu engineering team leadership vendor management revenue optimisation senior 10 years,"F&B Operations, P&L Management, Menu Engineering, Team Leadership, Vendor Management, Revenue Optimisation",,,TEACHER
CHF001,Executive Chef,CHEF,"Menu Planning, Kitchen Management, Food Safety, Culinary Techniques, Budget Management, Team Leadership, Inventory Control, Creativity",Design menus; Supervise kitchen staff; Ensure food quality; Manage inventory; Control food costs; Train junior chefs,executive chef menu planning kitchen management food safety culinary techniques budget team leadership inventory creativity,Senior,8,HotelJobs,"['Menu Planning', 'Kitchen Management', 'Food Safety', 'Culinary Techniques', 'Budget Management', 'Team Leadership', 'Inventory Control', 'Creativity']","['executive chef', 'menu planning', 'kitchen management', 'food safety', 'culinary techniques', 'budget', 'team leadership', 'inventory', 'creativity']",menu planning kitchen management food safety culinary techniques budget management team leadership inventory control creativity,CHEF Executive Chef menu planning kitchen management food safety culinary techniques budget management team leadership inventory control creativity senior 8 years,"Menu Planning, Kitchen Management, Food Safety, Culinary Techniques, Budget Management, Team Leadership, Inventory Control, Creativity",,,INFORMATION-TECHNOLOGY
ACC005,Accounts Payable Clerk,ACCOUNTANT,"Invoice Processing, SAP, Excel, Supplier Reconciliation, Attention to Detail, Communication",Process supplier invoices; Reconcile accounts payable ledger; Resolve payment queries; Maintain vendor records; Support month-end closing,accounts payable invoice processing SAP supplier reconciliation month-end,Junior,1,LinkedIn,"['Invoice Processing', 'SAP', 'Excel', 'Supplier Reconciliation', 'Attention to Detail', 'Communication']","['accounts', 'payable', 'invoice', 'processing', 'SAP', 'supplier', 'reconciliation', 'month-end']",invoice processing sap excel supplier reconciliation attention to detail communication,ACCOUNTANT Accounts Payable Clerk invoice processing sap excel supplier reconciliation attention to detail communication junior 1 year,"Invoice Processing, SAP, Excel, Supplier Reconciliation, Attention to Detail, Communication",,,INFORMATION-TECHNOLOGY
DM003,Content Strategist,DIGITAL-MEDIA,"Content Strategy, SEO, Editorial Planning, Analytics, Copywriting, CMS",Develop content strategy aligned to business goals; Create editorial calendars; Oversee content production; Measure content performance; Drive SEO improvements,content strategy SEO editorial analytics copywriting CMS,Mid,3,LinkedIn,"['Content Strategy', 'SEO', 'Editorial Planning', 'Analytics', 'Copywriting', 'CMS']","['content', 'strategy', 'SEO', 'editorial', 'analytics', 'copywriting', 'CMS']",content strategy seo editorial planning analytics copywriting cms,DIGITAL-MEDIA Content Strategist content strategy seo editorial planning analytics copywriting cms mid 3 years,"Content Strategy, SEO, Editorial Planning, Analytics, Copywriting, CMS",,,INFORMATION-TECHNOLOGY
BD001,Business Development Manager,BUSINESS-DEVELOPMENT,"Sales Strategy, CRM, Negotiation, Market Research, Lead Generation, Presentation, Networking, Excel, Salesforce",Identify new business opportunities; Build client relationships; Develop growth strategies; Negotiate partnerships; Achieve revenue targets,business development sales strategy crm negotiation market research lead generation presentation networking excel salesforce,Senior,6,LinkedIn,"['Sales Strategy', 'CRM', 'Negotiation', 'Market Research', 'Lead Generation', 'Presentation', 'Networking', 'Excel', 'Salesforce']","['business development', 'sales strategy', 'crm', 'negotiation', 'market research', 'lead generation', 'presentation', 'networking', 'salesforce']",sales strategy crm negotiation market research lead generation presentation networking excel salesforce,BUSINESS-DEVELOPMENT Business Development Manager sales strategy crm negotiation market research lead generation presentation networking excel salesforce senior 6 years,"Sales Strategy, CRM, Negotiation, Market Research, Lead Generation, Presentation, Networking, Excel, Salesforce",,,DESIGNER
FIN004,Junior Accountant,FINANCE,"Bookkeeping, IFRS, SAP, Excel, Accounts Payable, Accounts Receivable, Bank Reconciliation",Process financial transactions; Reconcile accounts; Prepare journal entries; Support month-end close; Assist in audit preparation,junior accountant bookkeeping IFRS SAP excel accounts payable reconciliation,Junior,1,Indeed,"['Bookkeeping', 'IFRS', 'SAP', 'Excel', 'Accounts Payable', 'Accounts Receivable', 'Bank Reconciliation']","['junior', 'accountant', 'bookkeeping', 'IFRS', 'SAP', 'excel', 'accounts', 'payable', 'reconciliation']",bookkeeping ifrs sap excel accounts payable accounts receivable bank reconciliation,FINANCE Junior Accountant bookkeeping ifrs sap excel accounts payable accounts receivable bank reconciliation junior 1 year,"Bookkeeping, IFRS, SAP, Excel, Accounts Payable, Accounts Receivable, Bank Reconciliation",,,ADVOCATE
BNK003,Investment Analyst,BANKING,"Financial Modelling, DCF Valuation, Equity Research, Bloomberg, CFA, Excel",Conduct equity research; Build financial models; Write investment reports; Present investment thesis; Monitor portfolio companies,investment analysis equity research financial modelling DCF Bloomberg CFA,Junior,2,LinkedIn,"['Financial Modelling', 'DCF Valuation', 'Equity Research', 'Bloomberg', 'CFA', 'Excel']","['investment', 'analysis', 'equity', 'research', 'financial', 'modelling', 'DCF', 'Bloomberg', 'CFA']",financial modelling dcf valuation equity research bloomberg cfa excel,BANKING Investment Analyst financial modelling dcf valuation equity research bloomberg cfa excel junior 2 years,"Financial Modelling, DCF Valuation, Equity Research, Bloomberg, CFA, Excel",,,HR
APP004,Buying Assistant,APPAREL,"Range Planning, Supplier Management, Excel, Trend Research, Buying Process, Communication",Support buying team in range planning; Manage supplier communications; Monitor stock levels; Conduct trend research; Prepare sales reports,buying apparel retail range planning trend supplier excel,Junior,1,LinkedIn,"['Range Planning', 'Supplier Management', 'Excel', 'Trend Research', 'Buying Process', 'Communication']","['buying', 'apparel', 'retail', 'range', 'planning', 'trend', 'supplier', 'excel']",range planning supplier management excel trend research buying process communication,APPAREL Buying Assistant range planning supplier management excel trend research buying process communication junior 1 year,"Range Planning, Supplier Management, Excel, Trend Research, Buying Process, Communication",,,INFORMATION-TECHNOLOGY
CHF002,Pastry Chef,CHEF,"Baking, Pastry Arts, Chocolate Work, Cake Decorating, Recipe Development, Food Safety, Plating, Creativity, Inventory Management",Create pastry and dessert menus; Bake and decorate items; Manage pastry section; Train staff; Ensure quality standards,pastry chef baking pastry arts chocolate cake decorating recipe development food safety plating creativity inventory,Mid,4,Indeed,"['Baking', 'Pastry Arts', 'Chocolate Work', 'Cake Decorating', 'Recipe Development', 'Food Safety', 'Plating', 'Creativity', 'Inventory Management']","['pastry chef', 'baking', 'pastry arts', 'chocolate', 'cake decorating', 'recipe development', 'food safety', 'plating', 'creativity', 'inventory']",baking pastry arts chocolate work cake decorating recipe development food safety plating creativity inventory management,CHEF Pastry Chef baking pastry arts chocolate work cake decorating recipe development food safety plating creativity inventory management mid 4 years,"Baking, Pastry Arts, Chocolate Work, Cake Decorating, Recipe Development, Food Safety, Plating, Creativity, Inventory Management",,,HR
TEA003,Special Education Teacher,TEACHER,"IEP Development, Differentiated Instruction, Behavior Management, Assistive Technology, Assessment",Develop individualised education plans; Adapt curriculum for diverse learners; Collaborate with therapists; Communicate with parents; Monitor student progress,special education IEP differentiated instruction behaviour management assessment,Mid,3,Indeed,"['IEP Development', 'Differentiated Instruction', 'Behavior Management', 'Assistive Technology', 'Assessment']","['special', 'education', 'IEP', 'differentiated', 'instruction', 'behaviour', 'management', 'assessment']",iep development differentiated instruction behavior management assistive technology assessment,TEACHER Special Education Teacher iep development differentiated instruction behavior management assistive technology assessment mid 3 years,"IEP Development, Differentiated Instruction, Behavior Management, Assistive Technology, Assessment",,,HR
